advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	m25_34	male (25-34)	1452	1	34309609	15251333	199491	50730
Kialo		729627343834501	Facebook	m25_34	male (25-34)	845	1	27395990	10727169	179769	43610
Podemos	Unidas Podemos	269212336568846	Facebook	m25_34	male (25-34)	289	1	13049659	5909337	73943	19228
People's Vote UK	People's Vote	748608695327755	Facebook	m25_34	male (25-34)	3359	1	12903482	4544303	149962	27471
Ciudadanos	Ciudadanos	74078667754	Facebook	m25_34	male (25-34)	4476	1	9990355	3011352	103386	6884
European Greens		141366725876424	Facebook	m25_34	male (25-34)	285	1	9431140	4118581	50155	12627
Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	m25_34	male (25-34)	247	1	8863095	3948907	18555	4249
European Commission		107898832590939	Facebook	m25_34	male (25-34)	69	1	8022039	3743708	32512	8278
SPD	SPD	47930567748	Facebook	m25_34	male (25-34)	5000	1	7321168	2327103	129604	10030
Partido Popular	Partido Popular	72249031214	Facebook	m25_34	male (25-34)	886	1	7209355	2732731	40781	6392
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	m25_34	male (25-34)	2130	1	6753699	2380199	80379	10735
sp.a	sp.a	57253967150	Facebook	m25_34	male (25-34)	302	1	6496594	2702977	29172	6864
Conservatives	The Conservative Party	8807334278	Facebook	m25_34	male (25-34)	1823	1	6429889	2518853	69493	9762
CDU	CDU	78502295414	Facebook	m25_34	male (25-34)	3170	1	6318748	1507947	54916	1333
FDP	FDP	21289227249	Facebook	m25_34	male (25-34)	2104	1	6238357	1945264	56190	2919
Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	m25_34	male (25-34)	84	1	5118369	2347479	9992	3062
N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	m25_34	male (25-34)	125	1	4516363	1894070	15286	5442
Vlaams Belang	Vlaams Belang	56605856504	Facebook	m25_34	male (25-34)	76	1	4363405	2030910	32491	8459
Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	m25_34	male (25-34)	67	1	4155139	1948803	7925	3544
Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	m25_34	male (25-34)	128	1	4039603	1749182	35448	8210
The Labour Party	The Labour Party	25749647410	Facebook	m25_34	male (25-34)	613	1	3877595	1572229	31050	6340
România în primul rând	Future Innovation	770704223323599	Facebook	m25_34	male (25-34)	70	1	3641800	1570995	3765	943
Kyriakos Mitsotakis		34848567724	Facebook	m25_34	male (25-34)	109	1	3475070	1469939	7489	1471
Friends of the Earth	Friends of the Earth	110861655604080	Facebook	m25_34	male (25-34)	2266	1	3402476	1292514	28729	3677
ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	82362291274	Facebook	m25_34	male (25-34)	92	1	3371365	1441020	7317	1419
